district,democrat,republican,other,state,year,target
1,1.0,0.0,0.0,alaska,2016,1
10,2021.0,5901.0,0.0,alaska,2016,0
11,0.0,5752.0,2681.0,alaska,2016,0
12,2061.0,5597.0,949.0,alaska,2016,0
13,0.0,1.0,0.0,alaska,2016,0
14,0.0,5733.0,3882.0,alaska,2016,0
15,1344.0,2834.0,0.0,alaska,2016,0
16,3367.0,2740.0,410.0,alaska,2016,1
17,1.0,0.0,0.0,alaska,2016,1
18,3490.0,2760.0,0.0,alaska,2016,1
19,1.0,0.0,0.0,alaska,2016,1
2,1153.0,3268.0,0.0,alaska,2016,0
20,1.0,0.0,0.0,alaska,2016,1
21,4145.0,3767.0,0.0,alaska,2016,1
22,0.0,3375.0,730.0,alaska,2016,0
23,3443.0,2672.0,0.0,alaska,2016,1
24,3518.0,5019.0,0.0,alaska,2016,0
25,3592.0,3685.0,0.0,alaska,2016,0
26,2873.0,5141.0,0.0,alaska,2016,0
27,3929.0,4086.0,0.0,alaska,2016,0
28,4606.0,5903.0,0.0,alaska,2016,0
29,0.0,1.0,0.0,alaska,2016,0
3,537.0,4291.0,2270.0,alaska,2016,0
30,1868.0,5346.0,473.0,alaska,2016,0
31,0.0,1.0,0.0,alaska,2016,0
32,1128.0,2981.0,2777.0,alaska,2016,0
33,1.0,0.0,0.0,alaska,2016,1
34,4527.0,4332.0,0.0,alaska,2016,1
35,5068.0,3486.0,0.0,alaska,2016,1
36,0.0,3319.0,396.0,alaska,2016,0
37,2724.0,1868.0,0.0,alaska,2016,1
38,1.0,0.0,0.0,alaska,2016,1
39,1.0,0.0,0.0,alaska,2016,1
4,1.0,0.0,0.0,alaska,2016,1
40,1.0,0.0,0.0,alaska,2016,1
5,3812.0,3384.0,0.0,alaska,2016,1
6,2327.0,5126.0,0.0,alaska,2016,0
7,1573.0,5293.0,0.0,alaska,2016,0
8,1268.0,5753.0,0.0,alaska,2016,0
9,0.0,4758.0,2816.0,alaska,2016,0
1,0.0,1.0,0.0,arkansas,2016,0
10,4024.0,7043.0,0.0,arkansas,2016,0
100,0.0,1.0,0.0,arkansas,2016,0
11,1.0,0.0,0.0,arkansas,2016,1
12,1.0,0.0,0.0,arkansas,2016,1
13,1.0,0.0,0.0,arkansas,2016,1
14,5391.0,5867.0,0.0,arkansas,2016,0
15,0.0,9816.0,2002.0,arkansas,2016,0
16,1.0,0.0,0.0,arkansas,2016,1
17,1.0,0.0,0.0,arkansas,2016,1
18,5088.0,6499.0,0.0,arkansas,2016,0
19,0.0,1.0,0.0,arkansas,2016,0
2,0.0,1.0,0.0,arkansas,2016,0
20,0.0,8936.0,1688.0,arkansas,2016,0
21,0.0,1.0,0.0,arkansas,2016,0
22,0.0,1.0,0.0,arkansas,2016,0
23,0.0,1.0,0.0,arkansas,2016,0
24,0.0,1.0,0.0,arkansas,2016,0
25,4208.0,5973.0,0.0,arkansas,2016,0
26,0.0,1.0,0.0,arkansas,2016,0
27,3748.0,8711.0,0.0,arkansas,2016,0
28,0.0,1.0,0.0,arkansas,2016,0
29,6844.0,0.0,1078.0,arkansas,2016,1
3,3872.0,5311.0,157.0,arkansas,2016,0
30,1.0,0.0,0.0,arkansas,2016,1
31,0.0,1.0,0.0,arkansas,2016,0
32,6559.0,8435.0,0.0,arkansas,2016,0
33,9472.0,0.0,2683.0,arkansas,2016,1
34,1.0,0.0,0.0,arkansas,2016,1
35,1.0,0.0,0.0,arkansas,2016,1
36,1.0,0.0,0.0,arkansas,2016,1
37,1.0,0.0,0.0,arkansas,2016,1
38,6466.0,7019.0,0.0,arkansas,2016,0
39,6223.0,7318.0,0.0,arkansas,2016,0
4,2485.0,6805.0,0.0,arkansas,2016,0
40,0.0,1.0,0.0,arkansas,2016,0
41,0.0,1.0,0.0,arkansas,2016,0
42,5100.0,3622.0,0.0,arkansas,2016,1
43,0.0,1.0,0.0,arkansas,2016,0
44,0.0,9243.0,2070.0,arkansas,2016,0
45,0.0,1.0,0.0,arkansas,2016,0
46,0.0,1.0,0.0,arkansas,2016,0
47,1.0,0.0,0.0,arkansas,2016,1
48,1.0,0.0,0.0,arkansas,2016,1
49,4411.0,5539.0,0.0,arkansas,2016,0
5,1.0,0.0,0.0,arkansas,2016,1
50,1.0,0.0,0.0,arkansas,2016,1
51,1.0,0.0,0.0,arkansas,2016,1
52,0.0,1.0,0.0,arkansas,2016,0
53,0.0,1.0,0.0,arkansas,2016,0
54,2259.0,6490.0,0.0,arkansas,2016,0
55,1.0,0.0,0.0,arkansas,2016,1
56,1.0,0.0,0.0,arkansas,2016,1
57,3351.0,6496.0,0.0,arkansas,2016,0
58,5153.0,6448.0,0.0,arkansas,2016,0
59,0.0,1.0,0.0,arkansas,2016,0
6,0.0,1.0,0.0,arkansas,2016,0
60,4948.0,5112.0,0.0,arkansas,2016,0
61,5559.0,4996.0,467.0,arkansas,2016,1
62,0.0,1.0,0.0,arkansas,2016,0
63,0.0,1.0,0.0,arkansas,2016,0
64,0.0,1.0,0.0,arkansas,2016,0
65,0.0,1.0,0.0,arkansas,2016,0
66,0.0,1.0,0.0,arkansas,2016,0
67,0.0,1.0,0.0,arkansas,2016,0
68,0.0,1.0,0.0,arkansas,2016,0
69,4344.0,6088.0,0.0,arkansas,2016,0
7,3827.0,5606.0,796.0,arkansas,2016,0
70,0.0,1.0,0.0,arkansas,2016,0
71,0.0,1.0,0.0,arkansas,2016,0
72,6315.0,4239.0,0.0,arkansas,2016,1
73,2094.0,6536.0,0.0,arkansas,2016,0
74,0.0,1.0,0.0,arkansas,2016,0
75,0.0,1.0,0.0,arkansas,2016,0
76,0.0,1.0,0.0,arkansas,2016,0
77,0.0,7133.0,3051.0,arkansas,2016,0
78,1.0,0.0,0.0,arkansas,2016,1
79,0.0,1.0,0.0,arkansas,2016,0
8,1.0,0.0,0.0,arkansas,2016,1
80,0.0,1.0,0.0,arkansas,2016,0
81,3187.0,8259.0,0.0,arkansas,2016,0
82,0.0,1.0,0.0,arkansas,2016,0
83,0.0,1.0,0.0,arkansas,2016,0
84,0.0,1.0,0.0,arkansas,2016,0
85,7453.0,6624.0,0.0,arkansas,2016,1
86,1.0,0.0,0.0,arkansas,2016,1
87,0.0,1.0,0.0,arkansas,2016,0
88,0.0,1.0,0.0,arkansas,2016,0
89,2210.0,2823.0,0.0,arkansas,2016,0
9,6519.0,0.0,0.0,arkansas,2016,1
90,0.0,1.0,0.0,arkansas,2016,0
91,0.0,1.0,0.0,arkansas,2016,0
92,0.0,1.0,0.0,arkansas,2016,0
93,0.0,1.0,0.0,arkansas,2016,0
94,4136.0,4926.0,0.0,arkansas,2016,0
95,0.0,10012.0,3188.0,arkansas,2016,0
96,0.0,7299.0,2919.0,arkansas,2016,0
97,0.0,1.0,0.0,arkansas,2016,0
98,0.0,1.0,0.0,arkansas,2016,0
99,0.0,1.0,0.0,arkansas,2016,0
1,0.0,148657.0,52871.0,california,2016,0
10,65355.0,0.0,0.0,california,2016,1
11,111592.0,62227.0,0.0,california,2016,1
12,0.0,81680.0,0.0,california,2016,0
13,86315.0,46883.0,0.0,california,2016,1
14,107653.0,0.0,0.0,california,2016,1
15,189530.0,22528.0,0.0,california,2016,1
16,102290.0,129585.0,0.0,california,2016,0
17,172153.0,27417.0,0.0,california,2016,1
18,156163.0,23273.0,0.0,california,2016,1
19,150052.0,37180.0,0.0,california,2016,1
2,138020.0,0.0,51245.0,california,2016,1
20,114001.0,39507.0,0.0,california,2016,1
21,85990.0,37230.0,0.0,california,2016,1
22,148289.0,51046.0,0.0,california,2016,1
23,0.0,125153.0,0.0,california,2016,0
24,77362.0,0.0,0.0,california,2016,1
25,107821.0,40280.0,0.0,california,2016,1
26,44205.0,76289.0,0.0,california,2016,0
27,71696.0,0.0,0.0,california,2016,1
28,136547.0,58641.0,0.0,california,2016,1
29,156703.0,60245.0,0.0,california,2016,1
3,63867.0,108910.0,0.0,california,2016,0
30,47998.0,0.0,0.0,california,2016,1
31,62404.0,35454.0,0.0,california,2016,1
32,53056.0,28502.0,0.0,california,2016,1
33,56086.0,84000.0,0.0,california,2016,0
34,45305.0,123959.0,0.0,california,2016,0
35,87168.0,105247.0,0.0,california,2016,0
36,68755.0,77801.0,0.0,california,2016,0
37,128344.0,0.0,71944.0,california,2016,1
38,91801.0,102977.0,0.0,california,2016,0
39,49649.0,0.0,0.0,california,2016,1
4,118772.0,68170.0,0.0,california,2016,1
40,74589.0,76537.0,0.0,california,2016,0
41,120633.0,78817.0,0.0,california,2016,1
42,72581.0,97864.0,0.0,california,2016,0
43,58561.0,0.0,0.0,california,2016,1
44,107084.0,74417.0,0.0,california,2016,1
45,111148.0,56257.0,0.0,california,2016,1
46,60658.0,0.0,0.0,california,2016,1
47,62432.0,0.0,0.0,california,2016,1
48,87321.0,48922.0,0.0,california,2016,1
49,82964.0,35533.0,0.0,california,2016,1
5,66949.0,121644.0,0.0,california,2016,0
50,158967.0,54016.0,0.0,california,2016,1
51,110036.0,0.0,17724.0,california,2016,1
52,44865.0,0.0,0.0,california,2016,1
53,36583.0,0.0,0.0,california,2016,1
54,146723.0,33119.0,0.0,california,2016,1
55,72471.0,98960.0,0.0,california,2016,0
56,1.0,0.0,0.0,california,2016,1
57,93339.0,55577.0,0.0,california,2016,1
58,105170.0,34449.0,0.0,california,2016,1
59,1.0,0.0,0.0,california,2016,1
6,81919.0,149415.0,0.0,california,2016,0
60,77404.0,64710.0,0.0,california,2016,1
61,90663.0,46924.0,0.0,california,2016,1
62,123699.0,27628.0,8958.0,california,2016,1
63,89134.0,25680.0,0.0,california,2016,1
64,86419.0,31300.0,0.0,california,2016,1
65,79654.0,69941.0,0.0,california,2016,1
66,105336.0,89308.0,0.0,california,2016,1
67,60996.0,107654.0,0.0,california,2016,0
68,75231.0,114210.0,0.0,california,2016,0
69,69640.0,32324.0,0.0,california,2016,1
7,111112.0,48097.0,0.0,california,2016,1
70,107389.0,53805.0,0.0,california,2016,1
71,0.0,56184.0,0.0,california,2016,0
72,71332.0,98335.0,0.0,california,2016,0
73,65662.0,144653.0,0.0,california,2016,0
74,89362.0,114477.0,0.0,california,2016,0
75,65770.0,111598.0,0.0,california,2016,0
76,0.0,65377.0,0.0,california,2016,0
77,88344.0,121140.0,0.0,california,2016,0
78,145850.0,65134.0,0.0,california,2016,1
79,114080.0,60827.0,0.0,california,2016,1
8,104552.0,78848.0,0.0,california,2016,1
80,108655.0,30917.0,0.0,california,2016,1
9,109979.0,54729.0,0.0,california,2016,1
1,17474.0,11154.0,0.0,colorado,2016,1
10,1.0,0.0,0.0,colorado,2016,1
11,25327.0,16749.0,0.0,colorado,2016,1
12,29663.0,15906.0,0.0,colorado,2016,1
13,1.0,0.0,0.0,colorado,2016,1
14,12077.0,31766.0,0.0,colorado,2016,0
15,11962.0,25239.0,0.0,colorado,2016,0
16,0.0,26225.0,10262.0,colorado,2016,0
17,11445.0,9613.0,2116.0,colorado,2016,1
18,21145.0,15556.0,2972.0,colorado,2016,1
19,10258.0,40011.0,0.0,colorado,2016,0
2,34422.0,12550.0,0.0,colorado,2016,1
20,12461.0,26517.0,2425.0,colorado,2016,0
21,0.0,17358.0,7904.0,colorado,2016,0
22,0.0,26311.0,17207.0,colorado,2016,0
23,23872.0,18850.0,0.0,colorado,2016,1
24,24103.0,18191.0,0.0,colorado,2016,1
25,24381.0,26232.0,0.0,colorado,2016,0
26,22442.0,14498.0,0.0,colorado,2016,1
27,20098.0,26554.0,2966.0,colorado,2016,0
28,22431.0,14522.0,3402.0,colorado,2016,1
29,21701.0,18072.0,0.0,colorado,2016,1
3,22016.0,19892.0,0.0,colorado,2016,1
30,15844.0,13395.0,0.0,colorado,2016,1
31,18452.0,14861.0,0.0,colorado,2016,1
32,15736.0,8710.0,0.0,colorado,2016,1
33,25268.0,20197.0,2982.0,colorado,2016,1
34,14865.0,13061.0,1802.0,colorado,2016,1
35,20198.0,15660.0,0.0,colorado,2016,1
36,19423.0,15708.0,0.0,colorado,2016,1
37,19516.0,23518.0,0.0,colorado,2016,0
38,21380.0,29316.0,0.0,colorado,2016,0
39,13478.0,33472.0,0.0,colorado,2016,0
4,25224.0,7577.0,0.0,colorado,2016,1
40,21391.0,15691.0,0.0,colorado,2016,1
41,20933.0,13874.0,0.0,colorado,2016,1
42,16103.0,7265.0,0.0,colorado,2016,1
43,17483.0,26595.0,0.0,colorado,2016,0
44,16250.0,29710.0,0.0,colorado,2016,0
45,15109.0,35321.0,0.0,colorado,2016,0
46,1.0,0.0,0.0,colorado,2016,1
47,15891.0,21714.0,0.0,colorado,2016,0
48,14168.0,30417.0,0.0,colorado,2016,0
49,21210.0,35412.0,0.0,colorado,2016,0
5,26130.0,7668.0,0.0,colorado,2016,1
50,14803.0,10479.0,1401.0,colorado,2016,1
51,18642.0,28823.0,0.0,colorado,2016,0
52,25876.0,21428.0,0.0,colorado,2016,1
53,1.0,0.0,0.0,colorado,2016,1
54,0.0,28790.0,8563.0,colorado,2016,0
55,0.0,1.0,0.0,colorado,2016,0
56,16228.0,26858.0,2747.0,colorado,2016,0
57,0.0,1.0,0.0,colorado,2016,0
58,0.0,1.0,0.0,colorado,2016,0
59,23336.0,22661.0,0.0,colorado,2016,1
6,1.0,0.0,0.0,colorado,2016,1
60,12406.0,26246.0,2651.0,colorado,2016,0
61,24562.0,19208.0,0.0,colorado,2016,1
62,19720.0,15805.0,0.0,colorado,2016,1
63,13651.0,26952.0,3678.0,colorado,2016,0
64,9108.0,27952.0,0.0,colorado,2016,0
65,6797.0,25965.0,0.0,colorado,2016,0
7,1.0,0.0,0.0,colorado,2016,1
8,38101.0,6822.0,0.0,colorado,2016,1
9,25709.0,13328.0,0.0,colorado,2016,1
1,5662.0,489.0,0.0,connecticut,2016,1
10,6246.0,2070.0,0.0,connecticut,2016,1
100,7113.0,3136.0,0.0,connecticut,2016,1
101,0.0,1.0,0.0,connecticut,2016,0
102,6878.0,5068.0,0.0,connecticut,2016,1
103,5637.0,5552.0,0.0,connecticut,2016,1
104,4880.0,3673.0,0.0,connecticut,2016,1
105,5144.0,6896.0,0.0,connecticut,2016,0
106,5323.0,7185.0,0.0,connecticut,2016,0
107,0.0,1.0,0.0,connecticut,2016,0
108,0.0,1.0,0.0,connecticut,2016,0
109,5320.0,2835.0,0.0,connecticut,2016,1
11,1.0,0.0,0.0,connecticut,2016,1
110,3514.0,2119.0,0.0,connecticut,2016,1
111,4991.0,8435.0,0.0,connecticut,2016,0
112,0.0,1.0,0.0,connecticut,2016,0
113,3017.0,8090.0,0.0,connecticut,2016,0
114,0.0,8993.0,1569.0,connecticut,2016,0
115,5798.0,2389.0,0.0,connecticut,2016,1
116,4699.0,1704.0,0.0,connecticut,2016,1
117,5177.0,6746.0,0.0,connecticut,2016,0
118,6063.0,5115.0,0.0,connecticut,2016,1
119,5231.0,7538.0,0.0,connecticut,2016,0
12,6313.0,4000.0,0.0,connecticut,2016,1
120,4470.0,7511.0,0.0,connecticut,2016,0
121,1.0,0.0,0.0,connecticut,2016,1
122,0.0,8996.0,1440.0,connecticut,2016,0
123,4847.0,7727.0,0.0,connecticut,2016,0
124,5301.0,607.0,0.0,connecticut,2016,1
125,0.0,9261.0,1288.0,connecticut,2016,0
126,6335.0,1266.0,0.0,connecticut,2016,1
127,5109.0,1573.0,0.0,connecticut,2016,1
128,3535.0,557.0,0.0,connecticut,2016,1
129,5181.0,1347.0,0.0,connecticut,2016,1
13,5647.0,5912.0,0.0,connecticut,2016,0
130,4032.0,555.0,0.0,connecticut,2016,1
131,3716.0,8073.0,0.0,connecticut,2016,0
132,5330.0,7984.0,0.0,connecticut,2016,0
133,6402.0,4428.0,0.0,connecticut,2016,1
134,4849.0,7377.0,0.0,connecticut,2016,0
135,6301.0,7186.0,0.0,connecticut,2016,0
136,8029.0,5895.0,0.0,connecticut,2016,1
137,6777.0,3296.0,0.0,connecticut,2016,1
138,5051.0,5935.0,0.0,connecticut,2016,0
139,5752.0,3413.0,0.0,connecticut,2016,1
14,6170.0,6852.0,0.0,connecticut,2016,0
140,1.0,0.0,0.0,connecticut,2016,1
141,3979.0,8709.0,0.0,connecticut,2016,0
142,0.0,7477.0,1736.0,connecticut,2016,0
143,0.0,1.0,0.0,connecticut,2016,0
144,7441.0,3659.0,0.0,connecticut,2016,1
145,5203.0,1220.0,0.0,connecticut,2016,1
146,6279.0,2869.0,0.0,connecticut,2016,1
147,1.0,0.0,0.0,connecticut,2016,1
148,5727.0,2134.0,155.0,connecticut,2016,1
149,0.0,1.0,0.0,connecticut,2016,0
15,1.0,0.0,0.0,connecticut,2016,1
150,0.0,1.0,0.0,connecticut,2016,0
151,4812.0,7321.0,0.0,connecticut,2016,0
16,7011.0,6720.0,0.0,connecticut,2016,1
17,0.0,1.0,0.0,connecticut,2016,0
18,7474.0,4052.0,0.0,connecticut,2016,1
19,7669.0,6573.0,0.0,connecticut,2016,1
2,5730.0,6012.0,0.0,connecticut,2016,0
20,1.0,0.0,0.0,connecticut,2016,1
21,7047.0,6147.0,0.0,connecticut,2016,1
22,4229.0,6359.0,0.0,connecticut,2016,0
23,0.0,1.0,0.0,connecticut,2016,0
24,5209.0,2855.0,0.0,connecticut,2016,1
25,4349.0,897.0,126.0,connecticut,2016,1
26,4654.0,1785.0,0.0,connecticut,2016,1
27,5670.0,6624.0,0.0,connecticut,2016,0
28,6756.0,5971.0,151.0,connecticut,2016,1
29,7413.0,4476.0,0.0,connecticut,2016,1
3,1.0,0.0,0.0,connecticut,2016,1
30,6886.0,6389.0,0.0,connecticut,2016,1
31,4470.0,9617.0,0.0,connecticut,2016,0
32,4395.0,8263.0,0.0,connecticut,2016,0
33,5648.0,4130.0,0.0,connecticut,2016,1
34,0.0,1.0,0.0,connecticut,2016,0
35,4854.0,7729.0,168.0,connecticut,2016,0
36,6662.0,6975.0,0.0,connecticut,2016,0
37,5342.0,6827.0,0.0,connecticut,2016,0
38,5012.0,6747.0,477.0,connecticut,2016,0
39,4904.0,0.0,440.0,connecticut,2016,1
4,4063.0,601.0,0.0,connecticut,2016,1
40,4078.0,3439.0,0.0,connecticut,2016,1
41,5636.0,4646.0,0.0,connecticut,2016,1
42,0.0,1.0,0.0,connecticut,2016,0
43,7849.0,4915.0,0.0,connecticut,2016,1
44,3677.0,5592.0,0.0,connecticut,2016,0
45,3851.0,6389.0,0.0,connecticut,2016,0
46,3536.0,2670.0,610.0,connecticut,2016,1
47,4918.0,7323.0,0.0,connecticut,2016,0
48,6702.0,5275.0,0.0,connecticut,2016,1
49,4912.0,2563.0,0.0,connecticut,2016,1
5,7515.0,1662.0,0.0,connecticut,2016,1
50,6243.0,5165.0,0.0,connecticut,2016,1
51,5548.0,4028.0,0.0,connecticut,2016,1
52,4180.0,6657.0,587.0,connecticut,2016,0
53,6337.0,6385.0,0.0,connecticut,2016,0
54,7027.0,2306.0,0.0,connecticut,2016,1
55,0.0,1.0,0.0,connecticut,2016,0
56,5456.0,5091.0,0.0,connecticut,2016,1
57,0.0,1.0,0.0,connecticut,2016,0
58,4410.0,5095.0,0.0,connecticut,2016,0
59,4495.0,5294.0,0.0,connecticut,2016,0
6,5422.0,662.0,0.0,connecticut,2016,1
60,5427.0,6229.0,0.0,connecticut,2016,0
61,4136.0,7547.0,0.0,connecticut,2016,0
62,0.0,1.0,0.0,connecticut,2016,0
63,0.0,1.0,0.0,connecticut,2016,0
64,5433.0,6957.0,0.0,connecticut,2016,0
65,4274.0,4061.0,0.0,connecticut,2016,1
66,5549.0,7916.0,0.0,connecticut,2016,0
67,4525.0,6539.0,207.0,connecticut,2016,0
68,0.0,1.0,0.0,connecticut,2016,0
69,0.0,1.0,0.0,connecticut,2016,0
7,1.0,0.0,0.0,connecticut,2016,1
70,0.0,1.0,0.0,connecticut,2016,0
71,0.0,6302.0,1588.0,connecticut,2016,0
72,4117.0,0.0,368.0,connecticut,2016,1
73,4293.0,3972.0,0.0,connecticut,2016,1
74,3365.0,4186.0,0.0,connecticut,2016,0
75,3282.0,903.0,180.0,connecticut,2016,1
76,3795.0,9213.0,0.0,connecticut,2016,0
77,5169.0,5782.0,0.0,connecticut,2016,0
78,4125.0,7018.0,0.0,connecticut,2016,0
79,4785.0,4052.0,0.0,connecticut,2016,1
8,4646.0,8864.0,0.0,connecticut,2016,0
80,0.0,1.0,0.0,connecticut,2016,0
81,4829.0,6991.0,0.0,connecticut,2016,0
82,1.0,0.0,0.0,connecticut,2016,1
83,5273.0,5105.0,0.0,connecticut,2016,1
84,4135.0,0.0,678.0,connecticut,2016,1
85,5646.0,4174.0,0.0,connecticut,2016,1
86,0.0,8740.0,1403.0,connecticut,2016,0
87,3331.0,9926.0,0.0,connecticut,2016,0
88,6375.0,3874.0,0.0,connecticut,2016,1
89,0.0,1.0,0.0,connecticut,2016,0
9,1.0,0.0,0.0,connecticut,2016,1
90,4860.0,7051.0,0.0,connecticut,2016,0
91,8333.0,3377.0,0.0,connecticut,2016,1
92,1.0,0.0,0.0,connecticut,2016,1
93,6159.0,351.0,0.0,connecticut,2016,1
94,1.0,0.0,0.0,connecticut,2016,1
95,1.0,0.0,0.0,connecticut,2016,1
96,1.0,0.0,0.0,connecticut,2016,1
97,1.0,0.0,0.0,connecticut,2016,1
98,1.0,0.0,0.0,connecticut,2016,1
99,5006.0,4995.0,0.0,connecticut,2016,1
1,1.0,0.0,0.0,delaware,2016,1
10,425.0,1.0,0.0,delaware,2016,1
11,1.0,1.0,0.0,delaware,2016,1
12,0.0,1.0,0.0,delaware,2016,0
13,1.0,0.0,0.0,delaware,2016,1
14,1868.0,1.0,0.0,delaware,2016,1
15,1106.0,0.0,0.0,delaware,2016,1
16,1.0,0.0,0.0,delaware,2016,1
17,1.0,0.0,0.0,delaware,2016,1
18,1.0,0.0,0.0,delaware,2016,1
19,1.0,1.0,0.0,delaware,2016,1
2,1.0,0.0,0.0,delaware,2016,1
20,1.0,1.0,0.0,delaware,2016,1
21,0.0,1.0,0.0,delaware,2016,0
22,1.0,1.0,0.0,delaware,2016,1
23,1.0,0.0,0.0,delaware,2016,1
24,1.0,1.0,0.0,delaware,2016,1
25,1.0,0.0,0.0,delaware,2016,1
26,1.0,0.0,0.0,delaware,2016,1
27,1.0,0.0,0.0,delaware,2016,1
28,1.0,0.0,0.0,delaware,2016,1
29,1.0,1.0,0.0,delaware,2016,1
3,1.0,0.0,0.0,delaware,2016,1
30,0.0,1.0,0.0,delaware,2016,0
31,1.0,1.0,0.0,delaware,2016,1
32,1.0,1.0,0.0,delaware,2016,1
33,1.0,559.0,0.0,delaware,2016,0
34,1.0,1.0,0.0,delaware,2016,1
35,0.0,1252.0,0.0,delaware,2016,0
36,0.0,1.0,0.0,delaware,2016,0
37,1.0,1.0,0.0,delaware,2016,1
38,0.0,1.0,0.0,delaware,2016,0
39,0.0,1.0,1.0,delaware,2016,0
4,1.0,0.0,0.0,delaware,2016,1
40,0.0,1.0,0.0,delaware,2016,0
41,1.0,1.0,0.0,delaware,2016,1
5,1.0,0.0,0.0,delaware,2016,1
6,1.0,1.0,0.0,delaware,2016,1
7,1199.0,0.0,1.0,delaware,2016,1
8,1.0,0.0,0.0,delaware,2016,1
9,879.0,1.0,0.0,delaware,2016,1
1,0.0,55795.0,17192.0,florida,2016,0
10,23893.0,43043.0,0.0,florida,2016,0
100,1.0,0.0,0.0,florida,2016,1
101,1.0,0.0,0.0,florida,2016,1
102,1.0,0.0,0.0,florida,2016,1
103,28622.0,31972.0,0.0,florida,2016,0
104,46108.0,27751.0,0.0,florida,2016,1
105,26620.0,29350.0,0.0,florida,2016,0
106,0.0,1.0,0.0,florida,2016,0
107,1.0,0.0,0.0,florida,2016,1
108,1.0,0.0,0.0,florida,2016,1
109,1.0,0.0,0.0,florida,2016,1
11,0.0,1.0,0.0,florida,2016,0
110,20833.0,25950.0,0.0,florida,2016,0
111,17058.0,24726.0,0.0,florida,2016,0
112,31643.0,27702.0,0.0,florida,2016,1
113,30386.0,16635.0,0.0,florida,2016,1
114,34302.0,32966.0,0.0,florida,2016,1
115,31932.0,37046.0,0.0,florida,2016,0
116,24387.0,39646.0,0.0,florida,2016,0
117,1.0,0.0,0.0,florida,2016,1
118,31412.0,31359.0,0.0,florida,2016,1
119,26466.0,35068.0,0.0,florida,2016,0
12,0.0,1.0,0.0,florida,2016,0
120,29108.0,39080.0,0.0,florida,2016,0
13,37517.0,25318.0,0.0,florida,2016,1
14,47296.0,23545.0,0.0,florida,2016,1
15,0.0,1.0,0.0,florida,2016,0
16,0.0,1.0,0.0,florida,2016,0
17,0.0,1.0,0.0,florida,2016,0
18,0.0,63103.0,14056.0,florida,2016,0
19,18765.0,49561.0,0.0,florida,2016,0
2,30329.0,48117.0,0.0,florida,2016,0
20,1.0,0.0,0.0,florida,2016,1
21,38814.0,44945.0,0.0,florida,2016,0
22,0.0,1.0,0.0,florida,2016,0
23,28373.0,46698.0,0.0,florida,2016,0
24,33575.0,56541.0,0.0,florida,2016,0
25,32943.0,54351.0,0.0,florida,2016,0
26,35930.0,31991.0,0.0,florida,2016,1
27,30276.0,43531.0,0.0,florida,2016,0
28,0.0,48606.0,27392.0,florida,2016,0
29,0.0,1.0,0.0,florida,2016,0
3,0.0,1.0,0.0,florida,2016,0
30,34457.0,39448.0,0.0,florida,2016,0
31,0.0,55689.0,20380.0,florida,2016,0
32,0.0,1.0,0.0,florida,2016,0
33,0.0,1.0,0.0,florida,2016,0
34,0.0,1.0,0.0,florida,2016,0
35,30901.0,49966.0,0.0,florida,2016,0
36,33741.0,34432.0,0.0,florida,2016,0
37,0.0,1.0,0.0,florida,2016,0
38,0.0,1.0,0.0,florida,2016,0
39,28176.0,46407.0,0.0,florida,2016,0
4,0.0,1.0,0.0,florida,2016,0
40,27070.0,39713.0,0.0,florida,2016,0
41,34739.0,38889.0,0.0,florida,2016,0
42,34527.0,42696.0,0.0,florida,2016,0
43,1.0,0.0,0.0,florida,2016,1
44,0.0,1.0,0.0,florida,2016,0
45,1.0,0.0,0.0,florida,2016,1
46,1.0,0.0,0.0,florida,2016,1
47,40573.0,45639.0,0.0,florida,2016,0
48,47346.0,0.0,11958.0,florida,2016,1
49,44658.0,0.0,19710.0,florida,2016,1
5,0.0,51832.0,24443.0,florida,2016,0
50,37960.0,50962.0,0.0,florida,2016,0
51,34361.0,50735.0,0.0,florida,2016,0
52,0.0,1.0,0.0,florida,2016,0
53,35461.0,46768.0,0.0,florida,2016,0
54,0.0,1.0,0.0,florida,2016,0
55,0.0,1.0,0.0,florida,2016,0
56,19837.0,36420.0,0.0,florida,2016,0
57,0.0,1.0,0.0,florida,2016,0
58,26050.0,36721.0,0.0,florida,2016,0
59,34859.0,41409.0,0.0,florida,2016,0
6,0.0,1.0,0.0,florida,2016,0
60,37855.0,50443.0,0.0,florida,2016,0
61,1.0,0.0,0.0,florida,2016,1
62,1.0,0.0,0.0,florida,2016,1
63,36192.0,37555.0,0.0,florida,2016,0
64,0.0,1.0,0.0,florida,2016,0
65,30814.0,57726.0,0.0,florida,2016,0
66,34116.0,47764.0,0.0,florida,2016,0
67,28711.0,40587.0,0.0,florida,2016,0
68,42339.0,33393.0,0.0,florida,2016,1
69,36791.0,47882.0,0.0,florida,2016,0
7,0.0,1.0,0.0,florida,2016,0
70,46118.0,14327.0,0.0,florida,2016,1
71,0.0,1.0,0.0,florida,2016,0
72,36449.0,50468.0,0.0,florida,2016,0
73,36678.0,68343.0,0.0,florida,2016,0
74,34646.0,58102.0,0.0,florida,2016,0
75,0.0,1.0,0.0,florida,2016,0
76,0.0,58058.0,20711.0,florida,2016,0
77,0.0,1.0,0.0,florida,2016,0
78,0.0,1.0,0.0,florida,2016,0
79,24133.0,32273.0,6665.0,florida,2016,0
8,1.0,0.0,0.0,florida,2016,1
