district,native,foreign born,state
21,0.8666,0.1334,michigan
22,0.9506,0.0494,michigan
23,0.9506,0.0494,michigan
24,0.9207,0.0793,michigan
25,0.8259,0.1741,michigan
26,0.8894,0.1106,michigan
27,0.9363,0.0637,michigan
28,0.8629,0.1371,michigan
29,0.8887,0.1113,michigan
30,0.7104,0.2896,michigan
31,0.9496,0.0504,michigan
32,0.9713,0.0287,michigan
33,0.9277,0.0723,michigan
34,0.9911,0.0089,michigan
35,0.9184,0.0816,michigan
36,0.8877,0.1123,michigan
37,0.8118,0.1882,michigan
38,0.8367,0.1633,michigan
39,0.8489,0.1511,michigan
40,0.8466,0.1534,michigan
41,0.7392,0.2608,michigan
42,0.9686,0.0314,michigan
43,0.9493,0.0507,michigan
44,0.9574,0.0426,michigan
45,0.8318,0.1682,michigan
46,0.9388,0.0612,michigan
47,0.9742,0.0258,michigan
48,0.9846,0.0154,michigan
49,0.9642,0.0358,michigan
50,0.9631,0.0369,michigan
51,0.9774,0.0226,michigan
52,0.9473,0.0527,michigan
53,0.8527,0.1473,michigan
54,0.9222,0.0778,michigan
55,0.8122,0.1878,michigan
56,0.9763,0.0237,michigan
57,0.9815,0.0185,michigan
58,0.9796,0.0204,michigan
59,0.9734,0.0266,michigan
60,0.9514,0.0486,michigan
61,0.9457,0.0543,michigan
62,0.9579,0.0421,michigan
63,0.9767,0.0233,michigan
64,0.9825,0.0175,michigan
65,0.987,0.013,michigan
66,0.9557,0.0443,michigan
67,0.9462,0.0538,michigan
68,0.9359,0.0641,michigan
69,0.853,0.147,michigan
70,0.9878,0.0122,michigan
71,0.9626,0.0374,michigan
72,0.8875,0.1125,michigan
73,0.9656,0.0344,michigan
74,0.9563,0.0437,michigan
75,0.8767,0.1233,michigan
76,0.9236,0.0764,michigan
77,0.9087,0.0913,michigan
78,0.9363,0.0637,michigan
79,0.9531,0.0469,michigan
80,0.9703,0.0297,michigan
81,0.9743,0.0257,michigan
82,0.9722,0.0278,michigan
83,0.9741,0.0259,michigan
84,0.9883,0.0117,michigan
85,0.9908,0.0092,michigan
86,0.9646,0.0354,michigan
87,0.9852,0.0148,michigan
88,0.9729,0.0271,michigan
89,0.9652,0.0348,michigan
90,0.8918,0.1082,michigan
91,0.9843,0.0157,michigan
92,0.9848,0.0152,michigan
93,0.9762,0.0238,michigan
94,0.9684,0.0316,michigan
95,0.9802,0.0198,michigan
96,0.9854,0.0146,michigan
97,0.9894,0.0106,michigan
98,0.9641,0.0359,michigan
99,0.971,0.029,michigan
100,0.9701,0.0299,michigan
101,0.9796,0.0204,michigan
102,0.9843,0.0157,michigan
103,0.9841,0.0159,michigan
104,0.9758,0.0242,michigan
105,0.9827,0.0173,michigan
106,0.985,0.015,michigan
107,0.9768,0.0232,michigan
108,0.9891,0.0109,michigan
109,0.9824,0.0176,michigan
110,0.9717,0.0283,michigan
1a,0.9745,0.0255,minnesota
1b,0.9727,0.0273,minnesota
2a,0.9877,0.0123,minnesota
2b,0.989,0.011,minnesota
3a,0.9646,0.0354,minnesota
3b,0.9771,0.0229,minnesota
4a,0.9528,0.0472,minnesota
4b,0.98,0.02,minnesota
5a,0.9799,0.0201,minnesota
5b,0.99,0.01,minnesota
6a,0.9815,0.0185,minnesota
6b,0.9892,0.0108,minnesota
7a,0.9665,0.0335,minnesota
7b,0.9777,0.0223,minnesota
8a,0.9694,0.0306,minnesota
8b,0.9893,0.0107,minnesota
9a,0.9911,0.0089,minnesota
9b,0.9752,0.0248,minnesota
10a,0.9841,0.0159,minnesota
10b,0.9877,0.0123,minnesota
11a,0.9886,0.0114,minnesota
11b,0.9864,0.0136,minnesota
12a,0.9819,0.0181,minnesota
12b,0.9785,0.0215,minnesota
13a,0.9715,0.0285,minnesota
13b,0.9782,0.0218,minnesota
14a,0.8889,0.1111,minnesota
14b,0.9325,0.0675,minnesota
15a,0.9874,0.0126,minnesota
15b,0.9874,0.0126,minnesota
16a,0.9539,0.0461,minnesota
16b,0.9822,0.0178,minnesota
17a,0.9707,0.0293,minnesota
17b,0.9256,0.0744,minnesota
18a,0.9731,0.0269,minnesota
18b,0.9607,0.0393,minnesota
19a,0.9624,0.0376,minnesota
19b,0.9441,0.0559,minnesota
20a,0.9728,0.0272,minnesota
20b,0.9531,0.0469,minnesota
21a,0.9708,0.0292,minnesota
21b,0.9687,0.0313,minnesota
22a,0.9772,0.0228,minnesota
22b,0.8687,0.1313,minnesota
23a,0.9741,0.0259,minnesota
23b,0.9617,0.0383,minnesota
24a,0.9596,0.0404,minnesota
24b,0.919,0.081,minnesota
25a,0.9488,0.0512,minnesota
25b,0.8724,0.1276,minnesota
26a,0.8436,0.1564,minnesota
26b,0.9427,0.0573,minnesota
27a,0.9646,0.0354,minnesota
27b,0.9205,0.0795,minnesota
28a,0.9695,0.0305,minnesota
28b,0.9882,0.0118,minnesota
29a,0.9719,0.0281,minnesota
29b,0.9722,0.0278,minnesota
30a,0.9615,0.0385,minnesota
30b,0.9694,0.0306,minnesota
31a,0.9808,0.0192,minnesota
31b,0.9747,0.0253,minnesota
32a,0.985,0.015,minnesota
32b,0.9833,0.0167,minnesota
33a,0.9534,0.0466,minnesota
33b,0.9514,0.0486,minnesota
34a,0.9208,0.0792,minnesota
34b,0.9079,0.0921,minnesota
35a,0.9469,0.0531,minnesota
35b,0.9627,0.0373,minnesota
36a,0.9088,0.0912,minnesota
36b,0.8696,0.1304,minnesota
37a,0.9037,0.0963,minnesota
37b,0.8889,0.1111,minnesota
38a,0.9666,0.0334,minnesota
38b,0.9577,0.0423,minnesota
39a,0.975,0.025,minnesota
39b,0.9637,0.0363,minnesota
40a,0.7503,0.2497,minnesota
40b,0.7794,0.2206,minnesota
41a,0.8678,0.1322,minnesota
41b,0.8547,0.1453,minnesota
42a,0.9047,0.0953,minnesota
42b,0.8928,0.1072,minnesota
43a,0.9022,0.0978,minnesota
43b,0.9232,0.0768,minnesota
44a,0.8618,0.1382,minnesota
44b,0.8991,0.1009,minnesota
45a,0.8587,0.1413,minnesota
45b,0.927,0.073,minnesota
46a,0.8872,0.1128,minnesota
46b,0.8557,0.1443,minnesota
47a,0.9695,0.0305,minnesota
47b,0.9344,0.0656,minnesota
48a,0.9162,0.0838,minnesota
48b,0.8265,0.1735,minnesota
49a,0.9264,0.0736,minnesota
49b,0.8726,0.1274,minnesota
50a,0.8065,0.1935,minnesota
50b,0.8669,0.1331,minnesota
51a,0.8385,0.1615,minnesota
51b,0.9037,0.0963,minnesota
52a,0.9067,0.0933,minnesota
52b,0.9039,0.0961,minnesota
53a,0.8909,0.1091,minnesota
53b,0.8845,0.1155,minnesota
54a,0.938,0.062,minnesota
54b,0.9668,0.0332,minnesota
55a,0.8618,0.1382,minnesota
55b,0.9556,0.0444,minnesota
56a,0.8912,0.1088,minnesota
56b,0.8951,0.1049,minnesota
57a,0.9018,0.0982,minnesota
57b,0.9212,0.0788,minnesota
58a,0.9416,0.0584,minnesota
58b,0.9624,0.0376,minnesota
59a,0.876,0.124,minnesota
59b,0.8262,0.1738,minnesota
60a,0.8492,0.1508,minnesota
60b,0.7836,0.2164,minnesota
61a,0.9031,0.0969,minnesota
61b,0.9288,0.0712,minnesota
62a,0.6991,0.3009,minnesota
62b,0.801,0.199,minnesota
63a,0.9054,0.0946,minnesota
63b,0.9111,0.0889,minnesota
64a,0.9158,0.0842,minnesota
64b,0.8783,0.1217,minnesota
65a,0.7764,0.2236,minnesota
65b,0.8438,0.1562,minnesota
66a,0.8548,0.1452,minnesota
66b,0.7449,0.2551,minnesota
67a,0.7465,0.2535,minnesota
67b,0.7727,0.2273,minnesota
1,0.9833,0.0167,missouri
2,0.9877,0.0123,missouri
3,0.9594,0.0406,missouri
4,0.9919,0.0081,missouri
5,0.9894,0.0106,missouri
6,0.9913,0.0087,missouri
7,0.9904,0.0096,missouri
8,0.9872,0.0128,missouri
9,0.9678,0.0322,missouri
10,0.9613,0.0387,missouri
11,0.9734,0.0266,missouri
12,0.9801,0.0199,missouri
13,0.957,0.043,missouri
14,0.9213,0.0787,missouri
15,0.9426,0.0574,missouri
16,0.9523,0.0477,missouri
17,0.961,0.039,missouri
18,0.9202,0.0798,missouri
19,0.795,0.205,missouri
20,0.9755,0.0245,missouri
21,0.9656,0.0344,missouri
22,0.9524,0.0476,missouri
23,0.8755,0.1245,missouri
24,0.9132,0.0868,missouri
25,0.9638,0.0362,missouri
26,0.9605,0.0395,missouri
27,0.9516,0.0484,missouri
28,0.9676,0.0324,missouri
29,0.9461,0.0539,missouri
30,0.958,0.042,missouri
31,0.9721,0.0279,missouri
32,0.9743,0.0257,missouri
33,0.9844,0.0156,missouri
34,0.9593,0.0407,missouri
35,0.9576,0.0424,missouri
36,0.9364,0.0636,missouri
37,0.9414,0.0586,missouri
38,0.9775,0.0225,missouri
39,0.9922,0.0078,missouri
40,0.9915,0.0085,missouri
41,0.9897,0.0103,missouri
42,0.9851,0.0149,missouri
43,0.9851,0.0149,missouri
44,0.9739,0.0261,missouri
45,0.9214,0.0786,missouri
46,0.9174,0.0826,missouri
47,0.9348,0.0652,missouri
48,0.989,0.011,missouri
49,0.9811,0.0189,missouri
50,0.9561,0.0439,missouri
51,0.9408,0.0592,missouri
52,0.947,0.053,missouri
53,0.9842,0.0158,missouri
54,0.9737,0.0263,missouri
55,0.9843,0.0157,missouri
56,0.9624,0.0376,missouri
57,0.9865,0.0135,missouri
58,0.9913,0.0087,missouri
59,0.9885,0.0115,missouri
60,0.9591,0.0409,missouri
61,0.9837,0.0163,missouri
62,0.9952,0.0048,missouri
63,0.9828,0.0172,missouri
64,0.982,0.018,missouri
65,0.949,0.051,missouri
66,0.9923,0.0077,missouri
67,0.97,0.03,missouri
68,0.9739,0.0261,missouri
69,0.9571,0.0429,missouri
70,0.9093,0.0907,missouri
71,0.8654,0.1346,missouri
72,0.881,0.119,missouri
73,0.9548,0.0452,missouri
74,0.9722,0.0278,missouri
75,0.9913,0.0087,missouri
76,0.9957,0.0043,missouri
77,0.929,0.071,missouri
78,0.9575,0.0425,missouri
79,0.9556,0.0444,missouri
80,0.8837,0.1163,missouri
81,0.8987,0.1013,missouri
82,0.9221,0.0779,missouri
83,0.947,0.053,missouri
84,0.9499,0.0501,missouri
85,0.9729,0.0271,missouri
86,0.95,0.05,missouri
87,0.8888,0.1112,missouri
88,0.8402,0.1598,missouri
89,0.9123,0.0877,missouri
90,0.969,0.031,missouri
91,0.9627,0.0373,missouri
92,0.913,0.087,missouri
93,0.8656,0.1344,missouri
94,0.8791,0.1209,missouri
95,0.9647,0.0353,missouri
96,0.9587,0.0413,missouri
97,0.9681,0.0319,missouri
98,0.9351,0.0649,missouri
99,0.8962,0.1038,missouri
100,0.9205,0.0795,missouri
101,0.9068,0.0932,missouri
102,0.9432,0.0568,missouri
103,0.9591,0.0409,missouri
104,0.965,0.035,missouri
105,0.9556,0.0444,missouri
106,0.9332,0.0668,missouri
107,0.9769,0.0231,missouri
108,0.9636,0.0364,missouri
109,0.983,0.017,missouri
110,0.9601,0.0399,missouri
111,0.9925,0.0075,missouri
112,0.9821,0.0179,missouri
113,0.9774,0.0226,missouri
114,0.9914,0.0086,missouri
115,0.992,0.008,missouri
116,0.9844,0.0156,missouri
117,0.9936,0.0064,missouri
118,0.9945,0.0055,missouri
119,0.9897,0.0103,missouri
120,0.9928,0.0072,missouri
121,0.9253,0.0747,missouri
122,0.9474,0.0526,missouri
123,0.9888,0.0112,missouri
124,0.9752,0.0248,missouri
125,0.9925,0.0075,missouri
126,0.9904,0.0096,missouri
127,0.9741,0.0259,missouri
128,0.9929,0.0071,missouri
129,0.9918,0.0082,missouri
130,0.9913,0.0087,missouri
131,0.9779,0.0221,missouri
132,0.9583,0.0417,missouri
133,0.9646,0.0354,missouri
134,0.9362,0.0638,missouri
135,0.9715,0.0285,missouri
136,0.9614,0.0386,missouri
137,0.9904,0.0096,missouri
138,0.9878,0.0122,missouri
139,0.9818,0.0182,missouri
140,0.9837,0.0163,missouri
141,0.9907,0.0093,missouri
142,0.9894,0.0106,missouri
143,0.9907,0.0093,missouri
144,0.9951,0.0049,missouri
145,0.9942,0.0058,missouri
146,0.9893,0.0107,missouri
147,0.9585,0.0415,missouri
148,0.9911,0.0089,missouri
149,0.9961,0.0039,missouri
150,0.9763,0.0237,missouri
151,0.9944,0.0056,missouri
152,0.9883,0.0117,missouri
153,0.9903,0.0097,missouri
154,0.9839,0.0161,missouri
155,0.9908,0.0092,missouri
156,0.9583,0.0417,missouri
157,0.9703,0.0297,missouri
158,0.9498,0.0502,missouri
159,0.935,0.065,missouri
160,0.9553,0.0447,missouri
161,0.9687,0.0313,missouri
162,0.9769,0.0231,missouri
163,0.9336,0.0664,missouri
1,0.9712,0.0288,montana
2,0.9809,0.0191,montana
3,0.9846,0.0154,montana
4,0.9738,0.0262,montana
5,0.9753,0.0247,montana
6,0.9843,0.0157,montana
7,0.983,0.017,montana
8,0.9795,0.0205,montana
9,0.986,0.014,montana
10,0.9699,0.0301,montana
11,0.9852,0.0148,montana
12,0.9778,0.0222,montana
13,0.9683,0.0317,montana
14,0.9832,0.0168,montana
15,0.9807,0.0193,montana
16,0.9815,0.0185,montana
17,0.9829,0.0171,montana
18,0.9675,0.0325,montana
19,0.9828,0.0172,montana
20,0.9598,0.0402,montana
21,0.9847,0.0153,montana
22,0.9883,0.0117,montana
23,0.9688,0.0312,montana
24,0.9849,0.0151,montana
25,0.991,0.009,montana
26,0.9807,0.0193,montana
27,0.984,0.016,montana
28,0.9866,0.0134,montana
29,0.9821,0.0179,montana
30,0.9881,0.0119,montana
31,0.9953,0.0047,montana
32,0.9897,0.0103,montana
33,0.9922,0.0078,montana
34,0.9776,0.0224,montana
35,0.9801,0.0199,montana
36,0.987,0.013,montana
37,0.989,0.011,montana
38,0.9863,0.0137,montana
39,0.9846,0.0154,montana
40,0.9876,0.0124,montana
41,0.9914,0.0086,montana
42,0.9853,0.0147,montana
43,0.9674,0.0326,montana
44,0.9851,0.0149,montana
45,0.9839,0.0161,montana
46,0.978,0.022,montana
47,0.9779,0.0221,montana
48,0.98,0.02,montana
49,0.9841,0.0159,montana
50,0.9768,0.0232,montana
51,0.9751,0.0249,montana
52,0.9961,0.0039,montana
53,0.9732,0.0268,montana
54,0.9835,0.0165,montana
55,0.9846,0.0154,montana
56,0.9862,0.0138,montana
57,0.9824,0.0176,montana
58,0.9872,0.0128,montana
59,0.9727,0.0273,montana
60,0.9851,0.0149,montana
61,0.9665,0.0335,montana
62,0.9553,0.0447,montana
63,0.9289,0.0711,montana
64,0.9622,0.0378,montana
65,0.9813,0.0187,montana
66,0.9753,0.0247,montana
67,0.9774,0.0226,montana
68,0.9877,0.0123,montana
69,0.9853,0.0147,montana
70,0.976,0.024,montana
71,0.9564,0.0436,montana
72,0.9599,0.0401,montana
73,0.9832,0.0168,montana
74,0.9612,0.0388,montana
75,0.9845,0.0155,montana
76,0.9884,0.0116,montana
77,0.9821,0.0179,montana
78,0.994,0.006,montana
79,0.9904,0.0096,montana
80,0.9896,0.0104,montana
81,0.9815,0.0185,montana
82,0.9836,0.0164,montana
83,0.9877,0.0123,montana
84,0.9853,0.0147,montana
85,0.9847,0.0153,montana
86,0.983,0.017,montana
87,0.991,0.009,montana
88,0.9757,0.0243,montana
89,0.9543,0.0457,montana
90,0.9638,0.0362,montana
91,0.9362,0.0638,montana
92,0.9805,0.0195,montana
93,0.9796,0.0204,montana
94,0.982,0.018,montana
95,0.9834,0.0166,montana
96,0.9969,0.0031,montana
97,0.9799,0.0201,montana
98,0.9888,0.0112,montana
99,0.9804,0.0196,montana
100,0.9779,0.0221,montana
1,0.8486,0.1514,nevada
2,0.8219,0.1781,nevada
3,0.7635,0.2365,nevada
4,0.8944,0.1056,nevada
5,0.757,0.243,nevada
6,0.6957,0.3043,nevada
7,0.7717,0.2283,nevada
8,0.6691,0.3309,nevada
9,0.723,0.277,nevada
10,0.6882,0.3118,nevada
11,0.6348,0.3652,nevada
12,0.758,0.242,nevada
13,0.913,0.087,nevada
14,0.7161,0.2839,nevada
15,0.6911,0.3089,nevada
16,0.6461,0.3539,nevada
17,0.8395,0.1605,nevada
18,0.7597,0.2403,nevada
19,0.9021,0.0979,nevada
20,0.7725,0.2275,nevada
21,0.836,0.164,nevada
22,0.8609,0.1391,nevada
23,0.8993,0.1007,nevada
24,0.7678,0.2322,nevada
25,0.9048,0.0952,nevada
26,0.8623,0.1377,nevada
27,0.8597,0.1403,nevada
28,0.6516,0.3484,nevada
29,0.8717,0.1283,nevada
30,0.7901,0.2099,nevada
31,0.8802,0.1198,nevada
32,0.9111,0.0889,nevada
33,0.9266,0.0734,nevada
34,0.8012,0.1988,nevada
35,0.7868,0.2132,nevada
36,0.9185,0.0815,nevada
37,0.8533,0.1467,nevada
38,0.9325,0.0675,nevada
39,0.928,0.072,nevada
40,0.8933,0.1067,nevada
41,0.7819,0.2181,nevada
42,0.661,0.339,nevada
1,0.9665,0.0335,new mexico
2,0.9448,0.0552,new mexico
3,0.9587,0.0413,new mexico
4,0.9758,0.0242,new mexico
5,0.9793,0.0207,new mexico
6,0.9532,0.0468,new mexico
7,0.8764,0.1236,new mexico
8,0.9426,0.0574,new mexico
9,0.9665,0.0335,new mexico
10,0.8226,0.1774,new mexico
11,0.9027,0.0973,new mexico
12,0.779,0.221,new mexico
13,0.8365,0.1635,new mexico
14,0.8363,0.1637,new mexico
15,0.9005,0.0995,new mexico
16,0.921,0.079,new mexico
17,0.9352,0.0648,new mexico
18,0.8712,0.1288,new mexico
19,0.8791,0.1209,new mexico
20,0.9014,0.0986,new mexico
21,0.7993,0.2007,new mexico
22,0.969,0.031,new mexico
23,0.9354,0.0646,new mexico
24,0.9494,0.0506,new mexico
25,0.9241,0.0759,new mexico
26,0.8411,0.1589,new mexico
27,0.9306,0.0694,new mexico
28,0.9353,0.0647,new mexico
29,0.9555,0.0445,new mexico
30,0.9303,0.0697,new mexico
31,0.9045,0.0955,new mexico
32,0.8446,0.1554,new mexico
33,0.8822,0.1178,new mexico
34,0.7486,0.2514,new mexico
35,0.8972,0.1028,new mexico
36,0.8531,0.1469,new mexico
37,0.9117,0.0883,new mexico
38,0.967,0.033,new mexico
39,0.8899,0.1101,new mexico
40,0.9622,0.0378,new mexico
41,0.9337,0.0663,new mexico
42,0.9337,0.0663,new mexico
43,0.8713,0.1287,new mexico
44,0.9558,0.0442,new mexico
45,0.8258,0.1742,new mexico
46,0.9175,0.0825,new mexico
47,0.9016,0.0984,new mexico
48,0.8457,0.1543,new mexico
49,0.9451,0.0549,new mexico
50,0.9619,0.0381,new mexico
51,0.9068,0.0932,new mexico
52,0.7465,0.2535,new mexico
53,0.736,0.264,new mexico
54,0.9291,0.0709,new mexico
55,0.9486,0.0514,new mexico
56,0.9206,0.0794,new mexico
57,0.9318,0.0682,new mexico
58,0.8169,0.1831,new mexico
59,0.9182,0.0818,new mexico
60,0.9349,0.0651,new mexico
61,0.7871,0.2129,new mexico
62,0.8849,0.1151,new mexico
63,0.885,0.115,new mexico
64,0.9467,0.0533,new mexico
65,0.9613,0.0387,new mexico
66,0.9014,0.0986,new mexico
67,0.9452,0.0548,new mexico
68,0.955,0.045,new mexico
69,0.9789,0.0211,new mexico
70,0.9523,0.0477,new mexico
1,0.8487,0.1513,new york
2,0.9069,0.0931,new york
3,0.8809,0.1191,new york
4,0.8416,0.1584,new york
5,0.8926,0.1074,new york
6,0.6288,0.3712,new york
7,0.9089,0.0911,new york
8,0.9139,0.0861,new york
9,0.9029,0.0971,new york
10,0.8224,0.1776,new york
11,0.7587,0.2413,new york
12,0.8826,0.1174,new york
13,0.7563,0.2437,new york
14,0.9081,0.0919,new york
15,0.7906,0.2094,new york
16,0.7245,0.2755,new york
17,0.8639,0.1361,new york
18,0.6375,0.3625,new york
19,0.7754,0.2246,new york
20,0.8463,0.1537,new york
21,0.8194,0.1806,new york
22,0.6596,0.3404,new york
23,0.7298,0.2702,new york
24,0.4861,0.5139,new york
25,0.4469,0.5531,new york
26,0.6258,0.3742,new york
27,0.5604,0.4396,new york
28,0.5787,0.4213,new york
29,0.5497,0.4503,new york
30,0.5339,0.4661,new york
31,0.5764,0.4236,new york
32,0.589,0.411,new york
33,0.5636,0.4364,new york
34,0.3805,0.6195,new york
35,0.4038,0.5962,new york
36,0.5872,0.4128,new york
37,0.5662,0.4338,new york
38,0.5282,0.4718,new york
39,0.3586,0.6414,new york
40,0.3394,0.6606,new york
41,0.5418,0.4582,new york
42,0.5521,0.4479,new york
43,0.5909,0.4091,new york
44,0.6672,0.3328,new york
45,0.4829,0.5171,new york
46,0.5796,0.4204,new york
47,0.45,0.55,new york
48,0.7077,0.2923,new york
49,0.4288,0.5712,new york
50,0.8068,0.1932,new york
51,0.5677,0.4323,new york
52,0.8284,0.1716,new york
53,0.6689,0.3311,new york
54,0.6175,0.3825,new york
55,0.7147,0.2853,new york
56,0.7711,0.2289,new york
57,0.7499,0.2501,new york
58,0.4862,0.5138,new york
59,0.6075,0.3925,new york
60,0.6885,0.3115,new york
61,0.7578,0.2422,new york
62,0.8517,0.1483,new york
63,0.7667,0.2333,new york
64,0.7204,0.2796,new york
65,0.6009,0.3991,new york
66,0.7974,0.2026,new york
67,0.7603,0.2397,new york
68,0.7563,0.2437,new york
69,0.7545,0.2455,new york
70,0.7322,0.2678,new york
71,0.6278,0.3722,new york
72,0.4977,0.5023,new york
73,0.7924,0.2076,new york
74,0.7669,0.2331,new york
75,0.728,0.272,new york
76,0.7495,0.2505,new york
77,0.5938,0.4062,new york
78,0.5973,0.4027,new york
79,0.7065,0.2935,new york
80,0.6316,0.3684,new york
81,0.6586,0.3414,new york
82,0.7846,0.2154,new york
83,0.6091,0.3909,new york
84,0.6531,0.3469,new york
85,0.6913,0.3087,new york
86,0.5556,0.4444,new york
87,0.6726,0.3274,new york
88,0.7743,0.2257,new york
89,0.6569,0.3431,new york
90,0.707,0.293,new york
91,0.6916,0.3084,new york
92,0.7812,0.2188,new york
93,0.7897,0.2103,new york
94,0.8688,0.1312,new york
95,0.7835,0.2165,new york
96,0.7677,0.2323,new york
97,0.7681,0.2319,new york
98,0.9145,0.0855,new york
99,0.899,0.101,new york
100,0.8802,0.1198,new york
101,0.9473,0.0527,new york
102,0.95,0.05,new york
103,0.9171,0.0829,new york
104,0.8499,0.1501,new york
105,0.8938,0.1062,new york
106,0.9051,0.0949,new york
107,0.9598,0.0402,new york
108,0.9224,0.0776,new york
109,0.9107,0.0893,new york
110,0.8811,0.1189,new york
111,0.9224,0.0776,new york
112,0.944,0.056,new york
113,0.9636,0.0364,new york
114,0.9676,0.0324,new york
115,0.9582,0.0418,new york
116,0.958,0.042,new york
117,0.9659,0.0341,new york
118,0.9769,0.0231,new york
119,0.8922,0.1078,new york
120,0.9803,0.0197,new york
121,0.971,0.029,new york
122,0.9763,0.0237,new york
123,0.9125,0.0875,new york
124,0.9742,0.0258,new york
125,0.8967,0.1033,new york
126,0.9681,0.0319,new york
127,0.9502,0.0498,new york
128,0.9229,0.0771,new york
129,0.8855,0.1145,new york
130,0.9752,0.0248,new york
131,0.9652,0.0348,new york
132,0.9743,0.0257,new york
133,0.9562,0.0438,new york
134,0.935,0.065,new york
135,0.9204,0.0796,new york
136,0.8936,0.1064,new york
137,0.9179,0.0821,new york
138,0.8933,0.1067,new york
139,0.9721,0.0279,new york
140,0.9421,0.0579,new york
141,0.938,0.062,new york
142,0.9618,0.0382,new york
143,0.9566,0.0434,new york
144,0.9601,0.0399,new york
145,0.9466,0.0534,new york
146,0.8792,0.1208,new york
147,0.9768,0.0232,new york
148,0.9785,0.0215,new york
149,0.8977,0.1023,new york
150,0.9791,0.0209,new york
1,0.9678,0.0322,north carolina
2,0.9656,0.0344,north carolina
3,0.9652,0.0348,north carolina
4,0.9027,0.0973,north carolina
5,0.9714,0.0286,north carolina
6,0.9572,0.0428,north carolina
7,0.9562,0.0438,north carolina
8,0.951,0.049,north carolina
9,0.9474,0.0526,north carolina
10,0.9418,0.0582,north carolina
11,0.7864,0.2136,north carolina
12,0.9511,0.0489,north carolina
13,0.9637,0.0363,north carolina
14,0.9507,0.0493,north carolina
15,0.9666,0.0334,north carolina
16,0.9633,0.0367,north carolina
17,0.9637,0.0363,north carolina
18,0.9484,0.0516,north carolina
19,0.9451,0.0549,north carolina
20,0.9443,0.0557,north carolina
21,0.9036,0.0964,north carolina
22,0.9214,0.0786,north carolina
23,0.9796,0.0204,north carolina
24,0.9403,0.0597,north carolina
25,0.9514,0.0486,north carolina
26,0.9335,0.0665,north carolina
27,0.9827,0.0173,north carolina
28,0.9165,0.0835,north carolina
29,0.8734,0.1266,north carolina
30,0.848,0.152,north carolina
31,0.8432,0.1568,north carolina
32,0.9628,0.0372,north carolina
33,0.8927,0.1073,north carolina
34,0.89,0.11,north carolina
35,0.9079,0.0921,north carolina
36,0.8938,0.1062,north carolina
37,0.9172,0.0828,north carolina
38,0.817,0.183,north carolina
39,0.9058,0.0942,north carolina
40,0.8487,0.1513,north carolina
41,0.7967,0.2033,north carolina
42,0.9302,0.0698,north carolina
43,0.9449,0.0551,north carolina
44,0.9346,0.0654,north carolina
45,0.9533,0.0467,north carolina
46,0.9704,0.0296,north carolina
47,0.9462,0.0538,north carolina
48,0.9592,0.0408,north carolina
49,0.9224,0.0776,north carolina
50,0.893,0.107,north carolina
51,0.9246,0.0754,north carolina
52,0.9519,0.0481,north carolina
53,0.9396,0.0604,north carolina
54,0.9025,0.0975,north carolina
55,0.9619,0.0381,north carolina
56,0.8745,0.1255,north carolina
57,0.8953,0.1047,north carolina
58,0.9282,0.0718,north carolina
59,0.941,0.059,north carolina
60,0.8408,0.1592,north carolina
61,0.889,0.111,north carolina
62,0.8981,0.1019,north carolina
63,0.9193,0.0807,north carolina
64,0.9179,0.0821,north carolina
65,0.9661,0.0339,north carolina
66,0.9578,0.0422,north carolina
67,0.9532,0.0468,north carolina
68,0.8903,0.1097,north carolina
69,0.8976,0.1024,north carolina
70,0.9272,0.0728,north carolina
71,0.8849,0.1151,north carolina
72,0.9078,0.0922,north carolina
73,0.961,0.039,north carolina
74,0.9412,0.0588,north carolina
75,0.9247,0.0753,north carolina
76,0.9601,0.0399,north carolina
77,0.953,0.047,north carolina
78,0.9474,0.0526,north carolina
79,0.937,0.063,north carolina
80,0.9543,0.0457,north carolina
81,0.951,0.049,north carolina
82,0.9005,0.0995,north carolina
83,0.933,0.067,north carolina
84,0.9487,0.0513,north carolina
85,0.9634,0.0366,north carolina
86,0.9506,0.0494,north carolina
87,0.9657,0.0343,north carolina
88,0.8801,0.1199,north carolina
89,0.9477,0.0523,north carolina
90,0.9489,0.0511,north carolina
91,0.9785,0.0215,north carolina
92,0.8788,0.1212,north carolina
93,0.967,0.033,north carolina
94,0.9549,0.0451,north carolina
95,0.9269,0.0731,north carolina
96,0.9145,0.0855,north carolina
97,0.9511,0.0489,north carolina
98,0.9259,0.0741,north carolina
99,0.7837,0.2163,north carolina
100,0.7777,0.2223,north carolina
101,0.8979,0.1021,north carolina
102,0.8057,0.1943,north carolina
103,0.8723,0.1277,north carolina
104,0.9045,0.0955,north carolina
105,0.8261,0.1739,north carolina
106,0.8266,0.1734,north carolina
107,0.8627,0.1373,north carolina
108,0.9376,0.0624,north carolina
109,0.9432,0.0568,north carolina
110,0.9715,0.0285,north carolina
111,0.9726,0.0274,north carolina
112,0.9692,0.0308,north carolina
113,0.9554,0.0446,north carolina
114,0.9356,0.0644,north carolina
115,0.9586,0.0414,north carolina
116,0.9429,0.0571,north carolina
117,0.92,0.08,north carolina
118,0.9745,0.0255,north carolina
119,0.9711,0.0289,north carolina
120,0.9653,0.0347,north carolina
1,0.9793,0.0207,ohio
2,0.9849,0.0151,ohio
