state,district,office,year,target
minnesota,35b,state house,2020,0
minnesota,36a,state house,2020,1
minnesota,36b,state house,2020,1
minnesota,37a,state house,2020,1
minnesota,37b,state house,2020,0
minnesota,38a,state house,2020,0
minnesota,38b,state house,2020,1
minnesota,39a,state house,2020,0
minnesota,39b,state house,2020,1
minnesota,40a,state house,2020,1
minnesota,40b,state house,2020,1
minnesota,41a,state house,2020,1
minnesota,41b,state house,2020,1
minnesota,42a,state house,2020,1
minnesota,42b,state house,2020,1
minnesota,43a,state house,2020,1
minnesota,43b,state house,2020,1
minnesota,44a,state house,2020,1
minnesota,44b,state house,2020,1
minnesota,45a,state house,2020,1
minnesota,45b,state house,2020,1
minnesota,46a,state house,2020,1
minnesota,46b,state house,2020,1
minnesota,47a,state house,2020,0
minnesota,47b,state house,2020,0
minnesota,48a,state house,2020,1
minnesota,48b,state house,2020,1
minnesota,49a,state house,2020,1
minnesota,49b,state house,2020,1
minnesota,50a,state house,2020,1
minnesota,50b,state house,2020,1
minnesota,51a,state house,2020,1
minnesota,51b,state house,2020,1
minnesota,52a,state house,2020,1
minnesota,52b,state house,2020,1
minnesota,53a,state house,2020,1
minnesota,53b,state house,2020,1
minnesota,54a,state house,2020,0
minnesota,54b,state house,2020,0
minnesota,55a,state house,2020,0
minnesota,55b,state house,2020,0
minnesota,56a,state house,2020,1
minnesota,56b,state house,2020,1
minnesota,57a,state house,2020,1
minnesota,57b,state house,2020,1
minnesota,58a,state house,2020,0
minnesota,58b,state house,2020,0
minnesota,59a,state house,2020,1
minnesota,59b,state house,2020,1
minnesota,60a,state house,2020,1
minnesota,60b,state house,2020,1
minnesota,61a,state house,2020,1
minnesota,61b,state house,2020,1
minnesota,62a,state house,2020,1
minnesota,62b,state house,2020,1
minnesota,63a,state house,2020,1
minnesota,63b,state house,2020,1
minnesota,64a,state house,2020,1
minnesota,64b,state house,2020,1
minnesota,65a,state house,2020,1
minnesota,65b,state house,2020,1
minnesota,66a,state house,2020,1
minnesota,66b,state house,2020,1
minnesota,67a,state house,2020,1
minnesota,67b,state house,2020,1
missouri,001,state house,2020,0
missouri,002,state house,2020,0
missouri,003,state house,2020,0
missouri,004,state house,2020,0
missouri,005,state house,2020,0
missouri,006,state house,2020,0
missouri,007,state house,2020,0
missouri,008,state house,2020,0
missouri,009,state house,2020,0
missouri,010,state house,2020,0
missouri,011,state house,2020,0
missouri,012,state house,2020,0
missouri,013,state house,2020,0
missouri,014,state house,2020,1
missouri,015,state house,2020,1
missouri,016,state house,2020,0
missouri,017,state house,2020,1
missouri,018,state house,2020,1
missouri,019,state house,2020,1
missouri,020,state house,2020,0
missouri,021,state house,2020,1
missouri,022,state house,2020,1
missouri,023,state house,2020,1
missouri,024,state house,2020,1
missouri,025,state house,2020,1
missouri,026,state house,2020,1
missouri,027,state house,2020,1
missouri,028,state house,2020,1
missouri,029,state house,2020,1
missouri,030,state house,2020,0
missouri,031,state house,2020,0
missouri,032,state house,2020,0
missouri,033,state house,2020,0
missouri,034,state house,2020,0
missouri,035,state house,2020,1
missouri,036,state house,2020,1
missouri,037,state house,2020,1
missouri,038,state house,2020,0
missouri,039,state house,2020,0
missouri,040,state house,2020,0
missouri,041,state house,2020,0
missouri,042,state house,2020,0
missouri,043,state house,2020,0
missouri,044,state house,2020,0
missouri,045,state house,2020,1
missouri,046,state house,2020,1
missouri,047,state house,2020,0
missouri,048,state house,2020,0
missouri,049,state house,2020,0
missouri,050,state house,2020,0
missouri,051,state house,2020,0
missouri,052,state house,2020,0
missouri,053,state house,2020,0
missouri,054,state house,2020,0
missouri,055,state house,2020,0
missouri,056,state house,2020,0
missouri,057,state house,2020,0
missouri,058,state house,2020,0
missouri,059,state house,2020,0
missouri,060,state house,2020,0
missouri,061,state house,2020,0
missouri,062,state house,2020,0
missouri,063,state house,2020,0
missouri,064,state house,2020,0
missouri,065,state house,2020,0
missouri,066,state house,2020,1
missouri,067,state house,2020,1
missouri,068,state house,2020,1
missouri,069,state house,2020,1
missouri,070,state house,2020,1
missouri,071,state house,2020,1
missouri,072,state house,2020,1
missouri,073,state house,2020,1
missouri,074,state house,2020,1
missouri,075,state house,2020,1
missouri,076,state house,2020,1
missouri,077,state house,2020,1
missouri,078,state house,2020,1
missouri,079,state house,2020,1
missouri,080,state house,2020,1
missouri,081,state house,2020,1
missouri,082,state house,2020,1
missouri,083,state house,2020,1
missouri,084,state house,2020,1
missouri,085,state house,2020,1
missouri,086,state house,2020,1
missouri,087,state house,2020,1
missouri,088,state house,2020,1
missouri,089,state house,2020,0
missouri,090,state house,2020,1
missouri,091,state house,2020,1
missouri,092,state house,2020,1
missouri,093,state house,2020,1
missouri,094,state house,2020,0
missouri,095,state house,2020,0
missouri,096,state house,2020,0
missouri,097,state house,2020,0
missouri,098,state house,2020,0
missouri,099,state house,2020,1
missouri,100,state house,2020,0
missouri,101,state house,2020,0
missouri,102,state house,2020,0
missouri,103,state house,2020,0
missouri,104,state house,2020,0
missouri,105,state house,2020,0
missouri,106,state house,2020,0
missouri,107,state house,2020,0
missouri,108,state house,2020,0
missouri,109,state house,2020,0
missouri,110,state house,2020,0
missouri,111,state house,2020,0
missouri,112,state house,2020,0
missouri,113,state house,2020,0
missouri,114,state house,2020,0
missouri,115,state house,2020,0
missouri,116,state house,2020,0
missouri,117,state house,2020,0
missouri,118,state house,2020,0
missouri,119,state house,2020,0
missouri,120,state house,2020,0
missouri,121,state house,2020,0
missouri,122,state house,2020,0
missouri,123,state house,2020,0
missouri,124,state house,2020,0
missouri,125,state house,2020,0
missouri,126,state house,2020,0
missouri,127,state house,2020,0
missouri,128,state house,2020,0
missouri,129,state house,2020,0
missouri,130,state house,2020,0
missouri,131,state house,2020,0
missouri,132,state house,2020,1
missouri,133,state house,2020,0
missouri,134,state house,2020,0
missouri,135,state house,2020,1
missouri,136,state house,2020,0
missouri,137,state house,2020,0
missouri,138,state house,2020,0
missouri,139,state house,2020,0
missouri,140,state house,2020,0
missouri,141,state house,2020,0
missouri,142,state house,2020,0
missouri,143,state house,2020,0
missouri,144,state house,2020,0
missouri,145,state house,2020,0
missouri,146,state house,2020,0
missouri,147,state house,2020,0
missouri,148,state house,2020,0
missouri,149,state house,2020,0
missouri,150,state house,2020,0
missouri,151,state house,2020,0
missouri,152,state house,2020,0
missouri,153,state house,2020,0
missouri,154,state house,2020,0
missouri,155,state house,2020,0
missouri,156,state house,2020,0
missouri,157,state house,2020,0
missouri,158,state house,2020,0
missouri,159,state house,2020,0
missouri,160,state house,2020,0
missouri,161,state house,2020,0
missouri,162,state house,2020,0
missouri,163,state house,2020,0
montana,001,state house,2020,0
montana,002,state house,2020,0
montana,003,state house,2020,0
montana,004,state house,2020,0
montana,005,state house,2020,1
montana,006,state house,2020,0
montana,007,state house,2020,0
montana,008,state house,2020,0
montana,009,state house,2020,0
montana,010,state house,2020,0
montana,011,state house,2020,0
montana,012,state house,2020,0
montana,013,state house,2020,0
montana,014,state house,2020,0
montana,015,state house,2020,1
montana,016,state house,2020,1
montana,017,state house,2020,0
montana,018,state house,2020,0
montana,019,state house,2020,0
montana,020,state house,2020,0
montana,021,state house,2020,0
montana,022,state house,2020,0
montana,023,state house,2020,0
montana,024,state house,2020,0
montana,025,state house,2020,0
montana,026,state house,2020,0
montana,027,state house,2020,0
montana,028,state house,2020,0
montana,029,state house,2020,0
montana,030,state house,2020,0
montana,031,state house,2020,1
montana,032,state house,2020,1
montana,033,state house,2020,0
montana,034,state house,2020,0
montana,035,state house,2020,0
montana,036,state house,2020,0
montana,037,state house,2020,0
montana,038,state house,2020,0
montana,039,state house,2020,0
montana,040,state house,2020,0
montana,041,state house,2020,1
montana,042,state house,2020,1
montana,043,state house,2020,0
montana,044,state house,2020,0
montana,045,state house,2020,0
montana,046,state house,2020,0
montana,047,state house,2020,1
montana,048,state house,2020,1
montana,049,state house,2020,1
montana,050,state house,2020,0
montana,051,state house,2020,0
montana,052,state house,2020,0
montana,053,state house,2020,0
montana,054,state house,2020,0
montana,055,state house,2020,0
montana,056,state house,2020,0
montana,057,state house,2020,0
montana,058,state house,2020,0
montana,059,state house,2020,0
montana,060,state house,2020,1
montana,061,state house,2020,1
montana,062,state house,2020,1
montana,063,state house,2020,1
montana,064,state house,2020,0
montana,065,state house,2020,1
montana,066,state house,2020,1
montana,067,state house,2020,0
montana,068,state house,2020,0
montana,069,state house,2020,0
montana,070,state house,2020,0
montana,071,state house,2020,0
montana,072,state house,2020,0
montana,073,state house,2020,1
montana,074,state house,2020,1
montana,075,state house,2020,0
montana,076,state house,2020,1
montana,077,state house,2020,1
montana,078,state house,2020,0
montana,079,state house,2020,1
montana,080,state house,2020,0
montana,081,state house,2020,1
montana,082,state house,2020,1
montana,083,state house,2020,1
montana,084,state house,2020,1
montana,085,state house,2020,0
montana,086,state house,2020,0
montana,087,state house,2020,0
montana,088,state house,2020,0
montana,089,state house,2020,1
montana,090,state house,2020,1
montana,091,state house,2020,1
montana,092,state house,2020,0
montana,093,state house,2020,0
montana,094,state house,2020,1
montana,095,state house,2020,1
montana,096,state house,2020,0
montana,097,state house,2020,0
montana,098,state house,2020,1
montana,099,state house,2020,1
montana,100,state house,2020,1
nevada,001,state house,2020,1
nevada,002,state house,2020,0
nevada,003,state house,2020,1
nevada,004,state house,2020,0
nevada,005,state house,2020,1
nevada,006,state house,2020,1
nevada,007,state house,2020,1
nevada,008,state house,2020,1
nevada,009,state house,2020,1
nevada,010,state house,2020,1
nevada,011,state house,2020,1
nevada,012,state house,2020,1
nevada,013,state house,2020,0
nevada,014,state house,2020,1
nevada,015,state house,2020,1
nevada,016,state house,2020,1
nevada,017,state house,2020,1
nevada,018,state house,2020,1
nevada,019,state house,2020,0
nevada,020,state house,2020,1
nevada,021,state house,2020,1
nevada,022,state house,2020,0
nevada,023,state house,2020,0
nevada,024,state house,2020,1
nevada,025,state house,2020,0
nevada,026,state house,2020,0
nevada,027,state house,2020,1
nevada,028,state house,2020,1
nevada,029,state house,2020,1
nevada,030,state house,2020,1
nevada,031,state house,2020,0
nevada,032,state house,2020,0
nevada,033,state house,2020,0
nevada,034,state house,2020,1
nevada,035,state house,2020,1
nevada,036,state house,2020,2
nevada,037,state house,2020,0
nevada,038,state house,2020,0
nevada,039,state house,2020,0
nevada,040,state house,2020,0
nevada,041,state house,2020,1
nevada,042,state house,2020,1
new hampshire,001,state house,2020,0
new hampshire,002,state house,2020,0
new hampshire,003,state house,2020,1
new hampshire,004,state house,2020,1
new hampshire,005,state house,2020,1
new hampshire,006,state house,2020,1
new hampshire,007,state house,2020,0
new hampshire,008,state house,2020,1
new hampshire,009,state house,2020,0
new hampshire,010,state house,2020,0
new hampshire,011,state house,2020,1
new hampshire,012,state house,2020,0
new hampshire,013,state house,2020,1
new hampshire,014,state house,2020,1
new hampshire,015,state house,2020,1
new hampshire,016,state house,2020,1
new hampshire,017,state house,2020,1
new hampshire,018,state house,2020,1
new hampshire,019,state house,2020,1
new hampshire,022,state house,2020,0
new hampshire,023,state house,2020,1
new hampshire,025,state house,2020,1
new hampshire,026,state house,2020,1
new hampshire,027,state house,2020,1
new hampshire,028,state house,2020,1
new hampshire,029,state house,2020,1
new hampshire,07f,state house,2020,0
new hampshire,08f,state house,2020,0
new hampshire,09f,state house,2020,0
new hampshire,10f,state house,2020,1
new hampshire,11f,state house,2020,0
new hampshire,14f,state house,2020,0
new hampshire,15f,state house,2020,0
new hampshire,16f,state house,2020,0
new hampshire,17f,state house,2020,1
new hampshire,19f,state house,2020,1
new hampshire,20f,state house,2020,1
new hampshire,21f,state house,2020,1
new hampshire,22f,state house,2020,0
new hampshire,23f,state house,2020,0
new hampshire,24f,state house,2020,0
new hampshire,25f,state house,2020,1
new hampshire,26f,state house,2020,0
new hampshire,28f,state house,2020,1
new hampshire,29f,state house,2020,0
new hampshire,30f,state house,2020,1
new hampshire,31f,state house,2020,1
new hampshire,32f,state house,2020,0
new hampshire,33f,state house,2020,0
new hampshire,34f,state house,2020,0
new hampshire,35f,state house,2020,0
new hampshire,36f,state house,2020,1
new hampshire,37f,state house,2020,0
new hampshire,39f,state house,2020,0
new hampshire,40f,state house,2020,0
new hampshire,41f,state house,2020,0
new jersey,025,state house,2020,0
new mexico,001,state house,2020,0
new mexico,002,state house,2020,0
new mexico,003,state house,2020,0
new mexico,004,state house,2020,1
new mexico,005,state house,2020,1
new mexico,006,state house,2020,1
new mexico,007,state house,2020,0
new mexico,008,state house,2020,0
new mexico,009,state house,2020,1
new mexico,010,state house,2020,1
new mexico,011,state house,2020,1
new mexico,012,state house,2020,2
new mexico,013,state house,2020,1
new mexico,014,state house,2020,1
new mexico,015,state house,2020,1
new mexico,016,state house,2020,1
new mexico,017,state house,2020,1
new mexico,018,state house,2020,1
new mexico,019,state house,2020,1
new mexico,020,state house,2020,1
new mexico,021,state house,2020,1
new mexico,022,state house,2020,0
new mexico,023,state house,2020,1
new mexico,024,state house,2020,1
new mexico,025,state house,2020,1
new york,001,state house,2020,1
new york,002,state house,2020,0
new york,003,state house,2020,0
new york,004,state house,2020,1
new york,005,state house,2020,0
new york,006,state house,2020,1
new york,007,state house,2020,0
new york,008,state house,2020,0
new york,009,state house,2020,0
new york,010,state house,2020,1
new york,011,state house,2020,1
new york,012,state house,2020,1
new york,013,state house,2020,1
new york,014,state house,2020,0
new york,015,state house,2020,0
new york,016,state house,2020,1
new york,017,state house,2020,0
new york,018,state house,2020,1
new york,019,state house,2020,0
new york,020,state house,2020,0
new york,021,state house,2020,1
new york,022,state house,2020,1
new york,023,state house,2020,1
new york,024,state house,2020,1
new york,025,state house,2020,1
new york,026,state house,2020,1
new york,027,state house,2020,1
new york,028,state house,2020,1
new york,029,state house,2020,1
new york,030,state house,2020,1
new york,031,state house,2020,1
new york,032,state house,2020,1
new york,033,state house,2020,1
new york,034,state house,2020,1
new york,035,state house,2020,1
new york,036,state house,2020,1
new york,037,state house,2020,1
new york,038,state house,2020,1
new york,039,state house,2020,1
new york,040,state house,2020,1
new york,041,state house,2020,1
new york,042,state house,2020,1
new york,043,state house,2020,1
new york,044,state house,2020,1
new york,045,state house,2020,1
new york,046,state house,2020,1
new york,047,state house,2020,1
new york,048,state house,2020,1
new york,049,state house,2020,1
new york,050,state house,2020,1
new york,051,state house,2020,1
new york,052,state house,2020,1
new york,053,state house,2020,1
new york,054,state house,2020,1
new york,055,state house,2020,1
new york,056,state house,2020,1
new york,057,state house,2020,1
new york,058,state house,2020,1
new york,059,state house,2020,1
new york,060,state house,2020,1
new york,061,state house,2020,1
new york,062,state house,2020,0
new york,063,state house,2020,1
new york,064,state house,2020,0
new york,065,state house,2020,1
new york,066,state house,2020,1
new york,067,state house,2020,1
new york,068,state house,2020,1
new york,069,state house,2020,1
new york,070,state house,2020,1
new york,071,state house,2020,1
new york,072,state house,2020,1
new york,073,state house,2020,1
new york,074,state house,2020,1
new york,075,state house,2020,1
new york,076,state house,2020,1
new york,077,state house,2020,1
new york,078,state house,2020,1
new york,079,state house,2020,1
new york,080,state house,2020,1
new york,081,state house,2020,1
new york,082,state house,2020,1
new york,083,state house,2020,1
new york,084,state house,2020,1
new york,085,state house,2020,1
new york,086,state house,2020,1
new york,087,state house,2020,1
new york,088,state house,2020,1
new york,089,state house,2020,1
new york,090,state house,2020,1
new york,091,state house,2020,1
new york,092,state house,2020,1
new york,093,state house,2020,1
new york,094,state house,2020,0
new york,095,state house,2020,1
new york,096,state house,2020,1
new york,097,state house,2020,1
new york,098,state house,2020,0
new york,099,state house,2020,0
new york,100,state house,2020,1
new york,101,state house,2020,0
new york,102,state house,2020,0
new york,103,state house,2020,1
new york,104,state house,2020,1
new york,105,state house,2020,0
new york,106,state house,2020,1
new york,107,state house,2020,0
new york,108,state house,2020,1
new york,109,state house,2020,1
new york,110,state house,2020,1
new york,111,state house,2020,1
new york,112,state house,2020,0
new york,113,state house,2020,1
new york,114,state house,2020,0
new york,115,state house,2020,1
new york,116,state house,2020,0
new york,117,state house,2020,0
new york,118,state house,2020,0
new york,119,state house,2020,1
new york,120,state house,2020,0
new york,121,state house,2020,0
new york,122,state house,2020,0
new york,123,state house,2020,1
new york,124,state house,2020,0
new york,125,state house,2020,1
new york,126,state house,2020,0
new york,127,state house,2020,1
new york,128,state house,2020,1
new york,129,state house,2020,1
new york,130,state house,2020,0
new york,131,state house,2020,0
new york,132,state house,2020,0
new york,133,state house,2020,0
new york,134,state house,2020,0
new york,135,state house,2020,1
new york,136,state house,2020,1
new york,137,state house,2020,1
new york,138,state house,2020,1
new york,139,state house,2020,0
new york,140,state house,2020,1
new york,141,state house,2020,1
new york,142,state house,2020,1
new york,143,state house,2020,1
new york,144,state house,2020,0
new york,145,state house,2020,0
new york,146,state house,2020,1
new york,147,state house,2020,0
new york,148,state house,2020,0
new york,149,state house,2020,1
new york,150,state house,2020,0
north carolina,001,state house,2020,0
north carolina,002,state house,2020,0
north carolina,003,state house,2020,0
north carolina,004,state house,2020,0
north carolina,005,state house,2020,1
north carolina,006,state house,2020,0
north carolina,007,state house,2020,0
north carolina,008,state house,2020,1
north carolina,009,state house,2020,1
north carolina,010,state house,2020,0
north carolina,011,state house,2020,1
north carolina,012,state house,2020,0
north carolina,013,state house,2020,0
north carolina,014,state house,2020,0
north carolina,015,state house,2020,0
north carolina,016,state house,2020,0
north carolina,017,state house,2020,0
north carolina,018,state house,2020,1
north carolina,019,state house,2020,0
north carolina,020,state house,2020,0
north carolina,021,state house,2020,1
north carolina,022,state house,2020,0
north carolina,023,state house,2020,1
north carolina,024,state house,2020,1
north carolina,025,state house,2020,1
north carolina,026,state house,2020,0
north carolina,027,state house,2020,1
north carolina,028,state house,2020,0
north carolina,029,state house,2020,1
north carolina,030,state house,2020,1
north carolina,031,state house,2020,1
north carolina,032,state house,2020,1
north carolina,033,state house,2020,1
north carolina,034,state house,2020,1
north carolina,035,state house,2020,1
north carolina,036,state house,2020,1
north carolina,037,state house,2020,0
north carolina,038,state house,2020,1
north carolina,039,state house,2020,1
north carolina,040,state house,2020,1
north carolina,041,state house,2020,1
north carolina,042,state house,2020,1
north carolina,043,state house,2020,0
north carolina,044,state house,2020,1
north carolina,045,state house,2020,0
north carolina,046,state house,2020,0
north carolina,047,state house,2020,1
north carolina,048,state house,2020,1
north carolina,049,state house,2020,1
north carolina,050,state house,2020,1
north carolina,051,state house,2020,0
north carolina,052,state house,2020,0
north carolina,053,state house,2020,0
north carolina,054,state house,2020,1
north carolina,055,state house,2020,0
north carolina,056,state house,2020,1
north carolina,057,state house,2020,1
north carolina,058,state house,2020,1
north carolina,059,state house,2020,0
north carolina,060,state house,2020,1
north carolina,061,state house,2020,1
north carolina,062,state house,2020,0
north carolina,063,state house,2020,1
north carolina,064,state house,2020,0
north carolina,065,state house,2020,0
north carolina,066,state house,2020,0
north carolina,067,state house,2020,0
north carolina,068,state house,2020,0
north carolina,069,state house,2020,0
north carolina,070,state house,2020,0
north carolina,071,state house,2020,1
north carolina,072,state house,2020,1
north carolina,073,state house,2020,0
north carolina,074,state house,2020,0
north carolina,075,state house,2020,0
north carolina,076,state house,2020,0
north carolina,077,state house,2020,0
north carolina,078,state house,2020,0
north carolina,079,state house,2020,0
north carolina,080,state house,2020,0
north carolina,081,state house,2020,0
north carolina,082,state house,2020,0
north carolina,083,state house,2020,0
north carolina,084,state house,2020,0
north carolina,085,state house,2020,0
north carolina,086,state house,2020,0
north carolina,087,state house,2020,0
north carolina,088,state house,2020,1
north carolina,089,state house,2020,0
north carolina,090,state house,2020,0
north carolina,091,state house,2020,0
north carolina,092,state house,2020,1
north carolina,093,state house,2020,0
north carolina,094,state house,2020,0
north carolina,095,state house,2020,0
north carolina,096,state house,2020,0
north carolina,097,state house,2020,0
north carolina,098,state house,2020,0
north carolina,099,state house,2020,1
north carolina,100,state house,2020,1
north carolina,101,state house,2020,1
north carolina,102,state house,2020,1
north carolina,103,state house,2020,1
north carolina,104,state house,2020,1
north carolina,105,state house,2020,1
north carolina,106,state house,2020,1
north carolina,107,state house,2020,1
north carolina,108,state house,2020,0
north carolina,109,state house,2020,0
north carolina,110,state house,2020,0
north carolina,111,state house,2020,0
north carolina,112,state house,2020,0
north carolina,113,state house,2020,0
north carolina,114,state house,2020,1
north carolina,115,state house,2020,1
north carolina,116,state house,2020,1
north carolina,117,state house,2020,0
north carolina,118,state house,2020,0
north carolina,119,state house,2020,0
north carolina,120,state house,2020,0
ohio,001,state house,2020,0
ohio,002,state house,2020,0
ohio,003,state house,2020,0
ohio,004,state house,2020,0
ohio,005,state house,2020,0
ohio,006,state house,2020,1
ohio,007,state house,2020,0
ohio,008,state house,2020,1
ohio,009,state house,2020,1
ohio,010,state house,2020,1
ohio,011,state house,2020,1
ohio,012,state house,2020,1
ohio,013,state house,2020,1
ohio,014,state house,2020,1
ohio,015,state house,2020,1
ohio,016,state house,2020,1
ohio,017,state house,2020,1
ohio,018,state house,2020,1
ohio,019,state house,2020,1
ohio,020,state house,2020,1
ohio,021,state house,2020,1
ohio,022,state house,2020,1
ohio,023,state house,2020,0
ohio,024,state house,2020,1
ohio,025,state house,2020,1
ohio,026,state house,2020,1
ohio,027,state house,2020,0
ohio,028,state house,2020,1
ohio,029,state house,2020,0
ohio,030,state house,2020,0
ohio,031,state house,2020,1
ohio,032,state house,2020,1
ohio,033,state house,2020,1
ohio,034,state house,2020,1
ohio,035,state house,2020,1
ohio,036,state house,2020,0
ohio,037,state house,2020,1
ohio,038,state house,2020,0
ohio,039,state house,2020,1
ohio,040,state house,2020,0
ohio,041,state house,2020,0
ohio,042,state house,2020,0
ohio,043,state house,2020,0
ohio,044,state house,2020,1
ohio,045,state house,2020,1
ohio,046,state house,2020,1
ohio,047,state house,2020,0
ohio,048,state house,2020,0
ohio,049,state house,2020,1
ohio,050,state house,2020,0
ohio,051,state house,2020,0
ohio,052,state house,2020,0
ohio,053,state house,2020,0
ohio,054,state house,2020,0
ohio,055,state house,2020,0
ohio,056,state house,2020,1
ohio,057,state house,2020,0
ohio,058,state house,2020,1
ohio,059,state house,2020,0
ohio,060,state house,2020,1
ohio,061,state house,2020,0
ohio,062,state house,2020,0
ohio,063,state house,2020,0
ohio,064,state house,2020,1
ohio,065,state house,2020,0
ohio,066,state house,2020,0
ohio,067,state house,2020,0
ohio,068,state house,2020,0
ohio,069,state house,2020,0
ohio,070,state house,2020,0
ohio,071,state house,2020,0
ohio,072,state house,2020,0
ohio,073,state house,2020,0
ohio,074,state house,2020,0
ohio,075,state house,2020,0
ohio,076,state house,2020,0
ohio,077,state house,2020,0
ohio,078,state house,2020,0
ohio,079,state house,2020,0
ohio,080,state house,2020,0
ohio,081,state house,2020,0
ohio,082,state house,2020,0
ohio,083,state house,2020,0
ohio,084,state house,2020,0
ohio,085,state house,2020,0
ohio,086,state house,2020,0
ohio,087,state house,2020,0
ohio,088,state house,2020,0
ohio,089,state house,2020,0
ohio,090,state house,2020,0
ohio,091,state house,2020,0
ohio,092,state house,2020,0
ohio,093,state house,2020,0
ohio,094,state house,2020,0
ohio,095,state house,2020,0
ohio,096,state house,2020,0
ohio,097,state house,2020,0
ohio,098,state house,2020,0
ohio,099,state house,2020,0
oklahoma,003,state house,2020,0
oklahoma,004,state house,2020,0
oklahoma,011,state house,2020,0
oklahoma,023,state house,2020,0
oklahoma,024,state house,2020,0
oklahoma,026,state house,2020,0
oklahoma,028,state house,2020,0
oklahoma,029,state house,2020,0
oklahoma,030,state house,2020,0
oklahoma,034,state house,2020,1
oklahoma,043,state house,2020,0
oklahoma,045,state house,2020,1
oklahoma,046,state house,2020,1
oklahoma,055,state house,2020,0
oklahoma,056,state house,2020,0
oklahoma,057,state house,2020,0
oklahoma,062,state house,2020,0
oklahoma,064,state house,2020,0
oklahoma,065,state house,2020,0
oklahoma,066,state house,2020,0
oklahoma,068,state house,2020,0
oklahoma,071,state house,2020,1
oklahoma,078,state house,2020,1
oklahoma,079,state house,2020,1
oklahoma,081,state house,2020,0
oklahoma,083,state house,2020,0
oklahoma,085,state house,2020,1
oklahoma,087,state house,2020,1
oklahoma,088,state house,2020,1
oklahoma,089,state house,2020,1
oklahoma,090,state house,2020,0
oklahoma,093,state house,2020,1
oklahoma,094,state house,2020,1
oklahoma,095,state house,2020,0
oklahoma,097,state house,2020,1
oklahoma,100,state house,2020,0
oklahoma,101,state house,2020,0
oregon,1,state house,2020,0
oregon,2,state house,2020,0
oregon,3,state house,2020,0
oregon,4,state house,2020,0
oregon,5,state house,2020,1
oregon,6,state house,2020,0
oregon,7,state house,2020,0
oregon,8,state house,2020,1
oregon,9,state house,2020,0
oregon,10,state house,2020,1
oregon,11,state house,2020,1
oregon,12,state house,2020,1
oregon,13,state house,2020,1
oregon,14,state house,2020,1
oregon,15,state house,2020,0
oregon,16,state house,2020,1
oregon,17,state house,2020,0
oregon,18,state house,2020,0
oregon,19,state house,2020,0
oregon,20,state house,2020,1
oregon,21,state house,2020,1
oregon,22,state house,2020,1
oregon,23,state house,2020,0
oregon,24,state house,2020,0
oregon,25,state house,2020,0
oregon,26,state house,2020,1
oregon,27,state house,2020,1
oregon,28,state house,2020,1
oregon,29,state house,2020,1
oregon,30,state house,2020,1
oregon,31,state house,2020,1
oregon,32,state house,2020,0
oregon,33,state house,2020,1
oregon,34,state house,2020,1
oregon,35,state house,2020,1
oregon,36,state house,2020,1
oregon,37,state house,2020,1
oregon,38,state house,2020,1
oregon,39,state house,2020,0
oregon,40,state house,2020,1
oregon,41,state house,2020,1
oregon,42,state house,2020,1
oregon,43,state house,2020,1
oregon,44,state house,2020,1
oregon,45,state house,2020,1
oregon,46,state house,2020,1
oregon,47,state house,2020,1
oregon,48,state house,2020,1
oregon,49,state house,2020,1
oregon,50,state house,2020,1
oregon,51,state house,2020,1
oregon,52,state house,2020,1
oregon,53,state house,2020,0
oregon,54,state house,2020,1
oregon,55,state house,2020,0
oregon,56,state house,2020,0
oregon,57,state house,2020,0
oregon,58,state house,2020,0
oregon,59,state house,2020,0
oregon,60,state house,2020,0
pennsylvania,001,state house,2020,1
pennsylvania,002,state house,2020,1
pennsylvania,003,state house,2020,1
pennsylvania,004,state house,2020,0
pennsylvania,005,state house,2020,0
pennsylvania,006,state house,2020,0
pennsylvania,007,state house,2020,1
pennsylvania,008,state house,2020,0
pennsylvania,009,state house,2020,1
pennsylvania,010,state house,2020,0
pennsylvania,011,state house,2020,0
pennsylvania,012,state house,2020,0
pennsylvania,013,state house,2020,0
pennsylvania,014,state house,2020,0
pennsylvania,015,state house,2020,0
pennsylvania,016,state house,2020,1
pennsylvania,017,state house,2020,0
pennsylvania,018,state house,2020,0
pennsylvania,019,state house,2020,1
pennsylvania,020,state house,2020,1
pennsylvania,021,state house,2020,1
pennsylvania,022,state house,2020,1
pennsylvania,023,state house,2020,1
pennsylvania,024,state house,2020,1
pennsylvania,025,state house,2020,1
pennsylvania,026,state house,2020,0
pennsylvania,027,state house,2020,1
pennsylvania,028,state house,2020,0
pennsylvania,029,state house,2020,0
pennsylvania,030,state house,2020,0
pennsylvania,031,state house,2020,1
pennsylvania,032,state house,2020,1
pennsylvania,033,state house,2020,0
pennsylvania,034,state house,2020,1
pennsylvania,035,state house,2020,1
pennsylvania,036,state house,2020,1
pennsylvania,037,state house,2020,0
pennsylvania,038,state house,2020,1
pennsylvania,039,state house,2020,0
pennsylvania,040,state house,2020,0
pennsylvania,041,state house,2020,0
pennsylvania,042,state house,2020,1
pennsylvania,043,state house,2020,0
pennsylvania,044,state house,2020,0
pennsylvania,045,state house,2020,1
pennsylvania,046,state house,2020,0
pennsylvania,047,state house,2020,0
pennsylvania,048,state house,2020,0
pennsylvania,049,state house,2020,0
pennsylvania,050,state house,2020,1
pennsylvania,051,state house,2020,0
pennsylvania,052,state house,2020,0
